Administrative port,Home port,Port letters and numbers,Vessel name,Registry of Shipping and Seamen number,Licence number,Fish producer organisation,Overall length,Registered tonnage,Engine power,Vessel capacity units,Year built,Hull,Country of construction,Shellfish  licence (Y/N),Scallop licence (Y/N)
MILFORD HAVEN,AMLWCH,BS467,SAMPHIRE,C17163,30830,NON-SECTOR,5.1,0.73,55.2,35.295,,F,,Y,N
MILFORD HAVEN,CONNAHS QUAY,LA73,NEVER SATISFIED,B11523,22731,NON-SECTOR,5.13,0.76,41,27.581,1990,F,,N,N
MILFORD HAVEN,RHYL,BS501,BILLY B,C17888,20935,NON-SECTOR,5.14,0.96,66.2,40.481,1983,F,,N,N
MILFORD HAVEN,HOLYHEAD,BS56,ROY WILLIAM,A15089,20194,NON-SECTOR,5.15,0.74,11,15.044,1986,F,GBR,Y,N
MILFORD HAVEN,MILFORD HAVEN,M227,GRIFFIN GIRL,C17406,20813,NON-SECTOR,5.16,0.9,14.9,16.303,,F,GBR,N,N
MILFORD HAVEN,MILFORD HAVEN,M1163,KESI G,C18818,23687,NON-SECTOR,5.17,0.83,36.8,26.176,2000,F,GBR,N,N
MILFORD HAVEN,MILFORD HAVEN,LA462,DRIFTER,C20322,25880,NON-SECTOR,5.18,1.28,44.76,30.606,1988,F,GBR,N,N
MILFORD HAVEN,BAGILLT,BS53,WILD SPIRIT,C18717,21441,NON-SECTOR,5.18,0.86,18.4,17.5,1990,F,GBR,N,N
MILFORD HAVEN,LLANELLI,LA24,HALIMA,A18199,24188,NON-SECTOR,5.2,1.03,48,32.52,1987,F,GBR,N,N
MILFORD HAVEN,LLANELLI,LA39,CARLIAN,A18210,20824,NON-SECTOR,5.2,0.74,41,29.37,1986,F,GBR,N,N
MILFORD HAVEN,MILFORD HAVEN,SA12,TRITON,C19935,33725,NON-SECTOR,5.2,1.01,32.7,25.479,2011,A,GBR,Y,N
MILFORD HAVEN,SWANSEA,SA322,DEL-PHIL,C17311,25171,NON-SECTOR,5.2,1,55.1,36.235,,F,,N,N
MILFORD HAVEN,LLANELLI,LA26,COURTNEY REBECCA,C16746,22764,NON-SECTOR,5.24,1.09,52.22,34.241,1988,F,GBR,N,N
MILFORD HAVEN,LLANELLI,LA106,JOSHUA B,C16284,23674,NON-SECTOR,5.25,1.12,48.75,32.962,1986,F,GBR,N,N
MILFORD HAVEN,BURRY PORT,LA643,BLACK VELVET,C20183,22522,NON-SECTOR,5.25,1.12,44.8,31.08,2008,F,GBR,N,N
MILFORD HAVEN,BURRY PORT,LA37,SAIL AWAY,C19257,22871,NON-SECTOR,5.28,1.25,55.95,36.107,1999,F,GBR,N,N
MILFORD HAVEN,LLANELLI,LA285,KYDABRA,C16888,23980,NON-SECTOR,5.3,0.8,63.41,39.824,1999,F,UNK,N,N
MILFORD HAVEN,BANGOR,BS40,SEA KING,C19741,25042,NON-SECTOR,5.3,1.3,7.3,13.885,2010,F,GBR,N,N
MILFORD HAVEN,HOLYHEAD,BS418,BARBRA ANN,B12960,23306,NON-SECTOR,5.3,0.85,30,22.51,1991,F,GBR,N,N
MILFORD HAVEN,MILFORD HAVEN,M17,NESTAN 3,C20160,23788,NON-SECTOR,5.3,1.68,59.7,37.465,2001,F,GBR,N,N
MILFORD HAVEN,BURRY PORT,LA581,SARAH LEE,C16380,23065,NON-SECTOR,5.33,1.14,44.1,30.238,1993,F,GBS,N,N
MILFORD HAVEN,MILFORD HAVEN,M247,ELOISE,B13508,22395,NON-SECTOR,5.33,0.97,44.1,30.132,1987,F,GBS,N,N
MILFORD HAVEN,BURRY PORT,LA19,LUCKY THIRTEEN,C19244,23671,NON-SECTOR,5.33,1.2,37.3,27.498,1987,F,GBR,N,N
MILFORD HAVEN,MENAI BRIDGE,BS556,LAST CHANCE,C17039,30177,NON-SECTOR,5.33,0.76,18.4,18.14,,A,GBR,Y,N
MILFORD HAVEN,MILFORD HAVEN,M201,BLUE MIST,C19459,22843,NON-SECTOR,5.35,1.01,41,29.15,1997,F,GBR,N,N
MILFORD HAVEN,SAUNDERSFOOT,M6,ALBATROSS,C18907,24416,NON-SECTOR,5.35,1.16,60.9,38.105,1998,F,GBR,Y,N
MILFORD HAVEN,MILFORD HAVEN,M1149,LARA,C18352,24802,NON-SECTOR,5.35,0.91,44.1,30.278,1995,F,GBR,N,N
MILFORD HAVEN,MILFORD HAVEN,M98,VAGABOND,C18571,30593,NON-SECTOR,5.35,0.86,52.2,33.923,2001,F,GBR,Y,N
MILFORD HAVEN,SAUNDERSFOOT,M1110,CRAZY HORSE,C17388,23818,NON-SECTOR,5.35,1.12,55.95,36.145,1992,F,GBR,Y,N
MILFORD HAVEN,MILFORD HAVEN,M49,JINNY,C18826,25361,NON-SECTOR,5.35,1.01,44.7,30.815,1980,F,GBR,N,N
MILFORD HAVEN,THREE RIVERS AREA,M3,ADRIENNE,C19932,25493,NON-SECTOR,5.35,1.2,66.2,40.383,2002,F,GBR,N,N
MILFORD HAVEN,BURRY PORT,LA618,CARLY ROSE,C18716,23538,NON-SECTOR,5.36,1.15,30,24.327,2001,F,GBR,N,N
MILFORD HAVEN,TENBY,M1034,STEPHEN WILLIAM,B14336,22720,NON-SECTOR,5.36,0.94,44.1,30.565,1976,F,GBR,Y,N
MILFORD HAVEN,MILFORD HAVEN,M411,LAURA MAY,B15010,21356,NON-SECTOR,5.36,0.7,13.25,14.003,1980,F,GBR,Y,N
MILFORD HAVEN,MILFORD HAVEN,M11,DEJAVU,C20263,25661,NON-SECTOR,5.4,1.24,55.9,36.495,1980,F,GBR,N,N
MILFORD HAVEN,HOLYHEAD,CO1,JEAN KELLY,C19385,30217,NON-SECTOR,5.4,1.06,51.5,33.057,,F,,Y,N
MILFORD HAVEN,BURRY PORT,LA7,LILY ROSE,C19503,24185,NON-SECTOR,5.4,1.1,55.95,35.978,2006,F,GBR,N,N
MILFORD HAVEN,BEAUMARIS,BS66,EMMA MARIE,A15096,20196,NON-SECTOR,5.45,0.68,29,22.315,1987,F,GBR,Y,N
MILFORD HAVEN,RHYL,SA568,LIBBY ALICE,C18568,33036,NON-SECTOR,5.45,1.18,4.48,12.644,1989,F,GBR,N,N
MILFORD HAVEN,MILFORD HAVEN,M260,JENNY A,A13527,33431,NON-SECTOR,5.49,1.03,44,29.847,,F,GBR,Y,N
MILFORD HAVEN,MILFORD HAVEN,M45,EMILY JAYNE,C20495,22978,NON-SECTOR,5.5,1.42,84.6,50.17,2014,F,GBR,N,N
MILFORD HAVEN,ABERYSTWYTH,AB125,DONNA J,C18772,22946,NON-SECTOR,5.54,0.5,16.19,19.363,1990,F,GBR,Y,N
MILFORD HAVEN,PORTMADOC,CO394,DWYFOR,A15967,20330,NON-SECTOR,5.55,1.45,10,15.988,1979,F,GBR,N,N
MILFORD HAVEN,ABERYSTWYTH,AB117,SEA SALT,C19057,20334,NON-SECTOR,5.55,1,30,24.767,1980,F,GBR,Y,N
MILFORD HAVEN,FISHGUARD,CA57,JOANNA,A15283,33145,NON-SECTOR,5.57,1.09,11.98,17.422,1980,F,,Y,N
MILFORD HAVEN,ABERDARAN,CO577,LARA B,B11508,24440,NON-SECTOR,5.6,1.47,37,28.41,1990,F,GBR,Y,N
MILFORD HAVEN,CONWY,BS219,ANITA,A15205,20219,NON-SECTOR,5.6,0.84,4,12.16,,W,GBR,N,N
MILFORD HAVEN,CONWY,BS218,KAYLEIGH C,A15204,20218,NON-SECTOR,5.6,0.84,4,12.16,1988,F,GBR,N,N
MILFORD HAVEN,CARDIFF,CF24,OUR KATY,C19659,30422,NON-SECTOR,5.6,1.45,9.69,16.792,1978,F,GBR,N,N
MILFORD HAVEN,ANGLESEY,BS526,AMY M,C19729,24681,NON-SECTOR,5.62,1.21,22,21.14,2002,F,GBR,Y,N
MILFORD HAVEN,CARDIGAN,CA373,BARBARA JONES,C17794,23159,NON-SECTOR,5.63,1.62,12,17.505,1984,F,GBR,Y,N
MILFORD HAVEN,HOLYHEAD,BS125,CAITLYN,C18821,20241,NON-SECTOR,5.64,0.91,41.9,31.15,,F,,Y,N
MILFORD HAVEN,MORFA NEFYN,CO9,SKUA,C19590,24977,NON-SECTOR,5.69,1.31,7.42,16.255,1980,F,GBR,Y,N
MILFORD HAVEN,CONWY,BS6,VENUS II,A15052,20188,NON-SECTOR,5.7,0.82,4,10.92,,W,UNK,N,N
MILFORD HAVEN,HOLYHEAD,CO171,ST GWENFAEN,C17012,23554,NON-SECTOR,5.7,0.86,29.84,24.714,,F,,Y,N
MILFORD HAVEN,ANGLESEY,BS530,WHITE LADY,C19876,31459,NON-SECTOR,5.7,1.04,5.7,13.395,1982,F,GBR,Y,N
MILFORD HAVEN,MILFORD HAVEN,M1050,LYDON,C16081,23848,NON-SECTOR,5.7,1.11,29.84,24.6,1988,F,GBR,Y,N
MILFORD HAVEN,NEWPORT (MONMOUTHSHIRE),NT5,CHERYL ANN,C19103,33410,NON-SECTOR,5.72,1.65,18.65,20.404,1998,F,GBR,N,N
MILFORD HAVEN,FISHGUARD,BS457,CERI,C16755,70045,NON-SECTOR,5.75,0.99,29.83,25.901,,F,,Y,N
MILFORD HAVEN,HOLYHEAD,BS446,C SHARP,C16323,33891,NON-SECTOR,5.75,0.98,36.8,27.485,1998,F,GBR,Y,N
MILFORD HAVEN,CARDIGAN,CA84,DONNA,A15302,20231,NON-SECTOR,5.79,1.08,9,16.904,1971,F,GBR,Y,N
MILFORD HAVEN,FISHGUARD,CA63,ANERITA,B10307,30427,NON-SECTOR,5.79,1.74,7,16.757,1986,F,GBR,Y,N
MILFORD HAVEN,MILFORD HAVEN,M30,SILVER DOLLAR,C20240,25123,NON-SECTOR,5.79,0.83,8.7,17.348,1982,F,GBR,N,N
MILFORD HAVEN,HOLYHEAD,BS540,SEA MASTER,C20401,25852,NON-SECTOR,5.79,1.76,59.68,39.362,1985,F,,Y,N
MILFORD HAVEN,HOLYHEAD,M372,ABILITY,B14747,24052,NON-SECTOR,5.79,1.57,41,30.783,1996,F,GBR,Y,N
MILFORD HAVEN,CEMAES BAY,BS450,VICTAM,C16610,30891,NON-SECTOR,5.8,1.29,37.3,28.385,1989,F,GBR,Y,N
MILFORD HAVEN,TREFOR,CO75,ANN,B14918,24130,NON-SECTOR,5.8,1.8,9,16.81,1940,W,GBW,Y,N
MILFORD HAVEN,BURRY PORT,LA10,JACK OLLIE,C20507,26025,NON-SECTOR,5.8,1.22,58.8,39.568,2014,F,GBR,N,N
MILFORD HAVEN,MILFORD HAVEN,M9,CHRISTINE,C18752,24686,NON-SECTOR,5.8,0.88,36.8,27.232,2006,F,GBR,Y,N
MILFORD HAVEN,CONNAHS QUAY,BS90,PHOENIX,B13685,23572,NON-SECTOR,5.8,1.9,30,26.84,1992,F,GBR,N,N
MILFORD HAVEN,MILFORD HAVEN,M43,DAISY MAE,A21567,26014,NON-SECTOR,5.85,2.02,14,20.164,1981,F,GBR,Y,N
MILFORD HAVEN,SOLVA,M34,ADEN-Y-DON,C20391,25824,NON-SECTOR,5.85,1.04,22,23.355,2013,F,GBR,Y,N
MILFORD HAVEN,MILFORD HAVEN,M22,MARY - JESS,C17128,33905,NON-SECTOR,5.85,1.49,13.5,19.062,2000,F,GBR,Y,N
MILFORD HAVEN,FISHGUARD,SA140,ANGELUS,A17351,20661,NON-SECTOR,5.86,1.77,14.92,20.485,1986,F,GBR,Y,N
MILFORD HAVEN,MILFORD HAVEN,M36,ADAMS JOY,C19127,21044,NON-SECTOR,5.87,0.99,26,26.023,2007,F,GBR,Y,N
MILFORD HAVEN,MILFORD HAVEN,M137,MAGNET,A17251,20626,NON-SECTOR,5.87,2.76,17,22.442,1988,F,GBR,Y,N
MILFORD HAVEN,RHYL,BS18,MARNIE ROSE,C20417,25849,NON-SECTOR,5.89,1.55,45,33.208,2013,F,GBR,Y,N
MILFORD HAVEN,ABERYSTWYTH,BS539,MAYHEM,C19066,33442,NON-SECTOR,5.9,1.22,33.08,28.397,2007,F,ESP,Y,N
MILFORD HAVEN,BURRY PORT,LA27,BENBOW 11,A18201,20820,NON-SECTOR,5.9,0.51,44.76,31.588,1984,F,GBR,N,N
MILFORD HAVEN,MILFORD HAVEN,M50,BRIAN ARTHUR,C19062,30420,NON-SECTOR,5.94,0.99,11,16.83,,F,,Y,N
MILFORD HAVEN,HOLYHEAD,BS216,SEA GIPSY,A15202,24106,NON-SECTOR,5.95,1.62,56,37.933,1980,F,UNK,N,N
MILFORD HAVEN,MILFORD HAVEN,M191,CANNY BOY,B11996,22894,NON-SECTOR,5.95,2.05,15,20.435,1987,F,GBR,Y,N
MILFORD HAVEN,PORTH COLMON,CO814,WILLIAM STANLEY,C18971,25892,NON-SECTOR,6,1.16,90,54.3,2007,F,GBR,Y,N
MILFORD HAVEN,PWLLHELI,CO813,SUN CHASER,C18967,20212,NON-SECTOR,6,1.21,73.6,47.52,,F,GBR,Y,N
MILFORD HAVEN,CEMAES BAY,BS475,CIMWCH 2,A15927,30419,NON-SECTOR,6,1.14,27.6,28.38,1980,F,GBR,Y,N
MILFORD HAVEN,CONWY,BS506,SUSIE MO II,A16272,30841,NON-SECTOR,6,1.79,63,46.35,1974,F,GBR,Y,N
MILFORD HAVEN,SAUNDERSFOOT,M1096,SEAHAWK,C17054,24353,NON-SECTOR,6,1.66,95.6,56.82,2000,,GBR,N,N
MILFORD HAVEN,MILFORD HAVEN,CO484,ST NICHOLAS II,B15008,23856,NON-SECTOR,6.1,1.29,33.57,30.356,1994,F,GBR,Y,N
MILFORD HAVEN,CARDIFF,CF1,AGAINST ALL ODDS,C16789,21132,NON-SECTOR,6.1,0.83,89.52,54.314,,F,,N,N
MILFORD HAVEN,MILFORD HAVEN,M888,INTREPID,C20578,23712,NON-SECTOR,6.1,1.27,7.3,14.265,1990,F,GBR,Y,N
MILFORD HAVEN,MOSTYN,CO517,EVELYN,B13870,23621,NON-SECTOR,6.1,2.43,11,18.98,1991,F,GBR,N,N
MILFORD HAVEN,BURRY PORT,LA210,TOP CAT,B14512,23946,NON-SECTOR,6.13,1.2,74.6,48.037,1995,F,GBR,N,N
MILFORD HAVEN,CARDIGAN,CA7,RHONA ANN,B13616,23547,NON-SECTOR,6.15,1.44,16,22.575,1982,F,GBR,Y,N
MILFORD HAVEN,PORT TALBOT,PT9,FFYON MARIE,C18471,22249,NON-SECTOR,6.15,1.16,42,33.967,,F,GBR,Y,N
MILFORD HAVEN,MOSTYN,CO519,ANNE,B14113,23698,NON-SECTOR,6.18,2.56,22,26.895,,F,UNK,N,N
MILFORD HAVEN,BARMOUTH,CO530,OSPREY A,C17195,20850,NON-SECTOR,6.2,1.33,74.1,48.535,,,,Y,N
MILFORD HAVEN,LLANELLI,LA1,EMMA'S TERN,C18991,23667,NON-SECTOR,6.2,1.13,66.2,42.19,2006,F,GBR,N,N
MILFORD HAVEN,BURRY PORT,LA65,CHEETAH IV,C17679,23884,NON-SECTOR,6.2,1.02,45,35.44,,F,GBR,Y,N
MILFORD HAVEN,CARDIFF,M622,LITTLE ISAAC,C20147,24226,NON-SECTOR,6.2,1.18,110.4,64.126,1996,F,GBR,N,N
MILFORD HAVEN,FISHGUARD,M241,SOLO VENTURE,B13468,23495,NON-SECTOR,6.2,2.77,34,30.552,1991,F,GBR,Y,N
MILFORD HAVEN,MILFORD HAVEN,M1152,ENDLESS SUMMER,B14725,24759,NON-SECTOR,6.2,1.15,59.65,41.227,1994,F,GBR,N,N
MILFORD HAVEN,HOLYHEAD,BS52,PICALO,C17825,22715,NON-SECTOR,6.2,0.13,37,30.91,1997,F,GBR,Y,N
MILFORD HAVEN,MILFORD HAVEN,M1098,LITTLE GEM,C17210,21243,NON-SECTOR,6.25,1.11,14.92,20.839,1992,F,GBR,Y,N
MILFORD HAVEN,SAUNDERSFOOT,M1122,KOREYJO,C17622,30571,NON-SECTOR,6.3,1.88,33,29.34,1980,F,,Y,N
MILFORD HAVEN,ABERYSTWYTH,AB213,PERSERVERENCE II,C17901,31027,NON-SECTOR,6.31,1.04,26,26.528,1982,F,GBR,N,N
MILFORD HAVEN,AMLWCH,BS426,ZILLIW,B13664,23725,NON-SECTOR,6.35,2.59,35,30.545,1992,F,GBR,Y,N
MILFORD HAVEN,SOLVA,M1099,HELEN C,C17252,33691,NON-SECTOR,6.37,1.71,31,30.002,1994,F,GBR,Y,N
MILFORD HAVEN,PORTHGAIN,M954,ONWARD,B14847,30878,NON-SECTOR,6.37,1.36,23,26.275,1996,F,GBR,Y,N
MILFORD HAVEN,SWANSEA,SA7,LARABELLE,C20128,31420,NON-SECTOR,6.38,0.82,14,21.038,1995,F,GBR,Y,N
MILFORD HAVEN,PWLLHELI,CA67,SALLY ANN,A15292,22625,NON-SECTOR,6.4,1.56,33,30.402,1978,F,,Y,N
MILFORD HAVEN,CARDIGAN,CA93,THREE BROTHERS,A15310,20235,NON-SECTOR,6.4,1.98,26.86,27.639,1980,F,GBR,Y,N
MILFORD HAVEN,CONWY,BS17,JAN LE CLAIR,A15531,20250,NON-SECTOR,6.4,1.59,26,29.62,1985,F,GBR,N,N
MILFORD HAVEN,PORTHGAIN,M57,EMILY MAY,C18762,30360,NON-SECTOR,6.4,1.36,37,32.522,2005,F,GBR,Y,N
MILFORD HAVEN,SWANSEA,AB1,HARMONY,C19384,31106,NON-SECTOR,6.41,1.27,29.4,28.358,2007,F,,Y,N
MILFORD HAVEN,MILFORD HAVEN,AB22,JESSICA IONE,C16917,22238,NON-SECTOR,6.42,2.17,32.08,31,1999,F,GBR,Y,N
MILFORD HAVEN,MILFORD HAVEN,M1045,LESHAH,C17532,24437,NON-SECTOR,6.45,2.18,55.95,41.431,2001,F,GBR,Y,N
MILFORD HAVEN,SOLVA,M1116,DYLAN,C19454,22256,NON-SECTOR,6.47,1.39,37.29,31.985,2008,A,GBW,Y,N
MILFORD HAVEN,CARDIGAN,SA80,TAMARA,A22364,21766,NON-SECTOR,6.5,1.5,35,32.325,1988,F,GBR,N,N
MILFORD HAVEN,MILFORD HAVEN,LA651,ELEANOR ROSE,C20562,26115,NON-SECTOR,6.5,1.53,84.6,53.28,,,,N,N
MILFORD HAVEN,SWANSEA,SA419,GRACE,C19589,31218,NON-SECTOR,6.5,NULL,30,29.62,2004,F,GBR,N,N
MILFORD HAVEN,CARDIGAN,CA375,KATHLEEN MAY,C17803,24487,NON-SECTOR,6.5,1.98,26,29.9,2002,F,GBR,Y,N
MILFORD HAVEN,PWLLHELI,CO217,KRILL 3,A15903,20315,NON-SECTOR,6.5,2.28,22,25.695,1981,F,GBE,Y,N
MILFORD HAVEN,PORTHGAIN,CA182,AWEL-Y-MOR,B11999,22896,NON-SECTOR,6.55,1.15,31.7,29.723,1989,F,GBR,Y,N
MILFORD HAVEN,THREE RIVERS AREA,AB229,MA-NICKS,C18813,33282,NON-SECTOR,6.55,2.08,84.6,53.921,2006,F,PRT,Y,N
MILFORD HAVEN,RHOSCOLYN,BS235,JEAN M,C19632,23857,NON-SECTOR,6.57,1.25,53.6,41.596,2008,F,GBR,Y,N
MILFORD HAVEN,PWLLHELI,CO585,BIBIEN,B13805,23710,NON-SECTOR,6.59,2.1,90,53.021,1993,F,GBR,N,N
MILFORD HAVEN,PORTHGAIN,M28,CHWARAE TEG,C19043,24612,NON-SECTOR,6.66,1.67,85.76,53.311,2006,F,GBR,Y,N
MILFORD HAVEN,CAERNARVON,CO34,BOY JASON,B11005,23440,NON-SECTOR,6.73,1.93,29.7,27.565,1989,F,GBR,Y,N
MILFORD HAVEN,MILFORD HAVEN,SA11,PESCADOR,C20321,23981,NON-SECTOR,6.75,1.93,59.7,44.415,2011,F,PRT,Y,N
MILFORD HAVEN,ST DAVIDS,M7,RUBY,C19949,21245,NON-SECTOR,6.75,0.84,91,56.475,2002,S,GBR,Y,N
MILFORD HAVEN,CEMAES BAY,BS39,SARO II,A15074,20191,NON-SECTOR,6.84,1.9,8,18.785,1952,W,GBR,Y,N
MILFORD HAVEN,AMLWCH,BS7,GOOD ONE,C18798,30046,NON-SECTOR,6.85,0.76,37.3,32.54,2006,F,GBR,Y,N
MILFORD HAVEN,HOLYHEAD,BS36,NECORA,C19596,33719,NON-SECTOR,6.85,1.21,45,36.005,2009,F,GBR,Y,N
MILFORD HAVEN,FISHGUARD,CA1,LUCIE FISHER,C18657,22475,NON-SECTOR,6.9,0.86,74,47.928,2005,F,,Y,
MILFORD HAVEN,CARDIGAN,CA387,CHRISTINE ANN,C19593,33881,NON-SECTOR,6.9,0.88,36.8,33.12,2009,F,GBR,Y,N
MILFORD HAVEN,CARDIGAN,CA31,PETER M,A20709,21311,NON-SECTOR,6.9,2.69,63,48.36,1988,F,GBR,Y,N
MILFORD HAVEN,ABERDARAN,CO25,MEG,C18190,22755,NON-SECTOR,6.9,1.73,52,39.96,2004,F,GBR,Y,N
MILFORD HAVEN,BURRY PORT,SA451,IVY DAWN,C19550,24819,NON-SECTOR,6.9,1.3,52.22,39.162,1996,F,,Y,N
MILFORD HAVEN,ABERDARAN,CO83,PEDRYN,C17988,22811,NON-SECTOR,6.9,0.85,104,63.36,2003,F,GBR,Y,N
MILFORD HAVEN,CARDIGAN,CA369,HOWNI,C18134,24530,NON-SECTOR,6.9,1.58,67.14,46.29,2004,F,GBR,Y,N
MILFORD HAVEN,BURRY PORT,LA639,ALISA M,C19573,24470,NON-SECTOR,6.9,1.31,75,49.62,2006,F,GBR,N,N
MILFORD HAVEN,BURRY PORT,SA2,SHEARWATER,C18422,23119,NON-SECTOR,6.9,1.64,59.86,42.945,2005,F,GBR,Y,N
MILFORD HAVEN,TREFOR,CO328,JORY,A15946,25588,NON-SECTOR,6.9,5.21,37.3,44.04,1978,F,GBR,Y,N
MILFORD HAVEN,MOSTYN,CO81,LITTLE WONDER,B10764,24713,NON-SECTOR,6.91,3.22,23,28.178,1988,F,GBR,N,N
MILFORD HAVEN,BANGOR,CO815,MORFRAN III,C19018,20826,NON-SECTOR,6.93,1.28,74.6,50.202,2007,F,GBR,Y,N
MILFORD HAVEN,BURRY PORT,LA60,FAIR MAIDEN,C18593,25355,NON-SECTOR,6.93,1.19,74.6,49.648,2005,F,GBR,N,N
MILFORD HAVEN,BAGILLT,CO73,MARIANNE,B10506,22466,NON-SECTOR,6.95,2.92,9,23.163,1984,F,GBR,N,N
MILFORD HAVEN,MILFORD HAVEN,BS11,UNDER 7,C20305,20214,NON-SECTOR,6.95,2.07,115,71.141,2012,F,,Y,N
MILFORD HAVEN,MOSTYN,CO53,JOE'S GIRL,A15550,21555,NON-SECTOR,6.97,4,44,38.898,1979,F,,N,N
MILFORD HAVEN,ANGLESEY,BS57,PRIDE OF PERELLE,C16761,22700,NON-SECTOR,6.97,1.3,70.87,47.853,1999,F,GBR,Y,N
MILFORD HAVEN,THREE RIVERS AREA,LA30,CAROLINA,C19312,20821,NON-SECTOR,6.98,3.79,25.28,30.92,2000,F,GBR,N,N
MILFORD HAVEN,MILFORD HAVEN,BS191,TWENTY THREE,A15183,25801,NON-SECTOR,6.99,1.47,84.6,54.846,1988,F,GBR,Y,N
MILFORD HAVEN,PWLLHELI,CO267,GERTRUDE,A20275,21216,NON-SECTOR,7,3.25,37,36.25,,F,GBR,Y,N
MILFORD HAVEN,FISHGUARD,AB107,OTRANTO II,A14002,20053,NON-SECTOR,7.01,2.26,19,27.757,1972,F,,Y,N
MILFORD HAVEN,CAERNARVON,CO28,SEARCHER,B11345,22682,NON-SECTOR,7.01,3.48,36,36.529,,F,,Y,N
MILFORD HAVEN,SAUNDERSFOOT,LA47,JACKY-AN,A18215,20825,NON-SECTOR,7.15,1.81,97,62.097,1981,F,GBR,N,N
MILFORD HAVEN,CONNAHS QUAY,M23,SNOW GOOSE,C19903,25217,NON-SECTOR,7.18,1.27,11.2,18.969,1992,F,GBR,N,N
MILFORD HAVEN,MILFORD HAVEN,CA42,WHITE ROSE OF FISHGUARD,A15272,20228,NON-SECTOR,7.2,2.22,16,28.08,1979,F,GBR,Y,N
MILFORD HAVEN,AMLWCH,BS482,LILY V,C17798,24758,NON-SECTOR,7.2,3.44,74,54.18,1985,F,GBR,Y,N
MILFORD HAVEN,BANGOR,BS204,SEA BREEZE,A14385,20079,NON-SECTOR,7.2,3.64,34,34.38,1988,F,GBR,Y,N
MILFORD HAVEN,RHOS ON SEA,BS60,REBECCA M,C19663,25027,NON-SECTOR,7.24,2.23,16,27.834,1985,F,GBR,N,N
MILFORD HAVEN,HOLYHEAD,BS515,EMILY MAY,C17214,25723,NON-SECTOR,7.26,1.77,74.6,50.558,,F,,Y,N
MILFORD HAVEN,PWLLHELI,CO5,TRACY LOUISE,A19370,21059,NON-SECTOR,7.3,3.44,60,47.44,1988,F,GBR,Y,N
MILFORD HAVEN,BAGILLT,CO4,GEE WIZ,A15544,20254,NON-SECTOR,7.32,3.89,14,24.746,1970,F,,N,N
MILFORD HAVEN,CARDIFF,CF167,KYRENIA,A15233,20226,NON-SECTOR,7.32,4.04,63,48.7,1980,F,,N,N
MILFORD HAVEN,CEMAES BAY,BS474,CAT FISH,C17569,30284,NON-SECTOR,7.4,2.98,134.28,82.626,2002,F,,Y,N
MILFORD HAVEN,ABERYSTWYTH,AB5,VENTURE,A23581,22064,NON-SECTOR,7.4,2.91,41,40.872,1980,F,GBR,Y,N
MILFORD HAVEN,TREFOR,CO204,NARWHAL,A15898,20313,NON-SECTOR,7.43,2.04,30,27.023,1971,F,GBR,Y,N
MILFORD HAVEN,ABERYSTWYTH,AB29,D.H.S.,B10268,22406,NON-SECTOR,7.49,1.68,7,18.729,1981,W,UNK,Y,N
MILFORD HAVEN,ABERDOVEY,AB23,SANTA FE,A20035,21166,NON-SECTOR,7.52,4.81,62,48.58,1982,F,GBR,Y,N
MILFORD HAVEN,ABERSOCH,CO22,CELTIC LADY,C19874,31478,NON-SECTOR,7.7,2.07,33,36.41,1990,F,,Y,N
MILFORD HAVEN,MOSTYN,CO511,JACQUELINE,B13587,23535,NON-SECTOR,7.7,4,30,36.369,1991,F,GBR,N,N
MILFORD HAVEN,SWANSEA,BS534,RUBY ROE,C19637,25319,NON-SECTOR,7.7,2.46,64,48.897,2008,F,GBR,Y,N
MILFORD HAVEN,PWLLHELI,CO30,COLLEEN,A15848,22693,NON-SECTOR,7.8,2.83,52.22,46.353,1983,F,GBR,Y,N
MILFORD HAVEN,BURRY PORT,SA387,EBONY MAY,C19134,20057,NON-SECTOR,7.85,9.14,170,107.9,2007,F,GBR,Y,N
MILFORD HAVEN,SAUNDERSFOOT,M4,EVAN GEORGE,C19075,31083,NON-SECTOR,7.9,1.62,64.68,50.436,2007,F,GBR,Y,N
MILFORD HAVEN,MILFORD HAVEN,M657,DDRAIG GOCH,A23324,21840,NON-SECTOR,7.9,2.74,36,38.32,1952,W,UNK,Y,N
MILFORD HAVEN,BARMOUTH,CO580,REBECCA JAYNE A,C18778,21957,NON-SECTOR,7.9,2.42,85,59.185,2006,F,GBR,Y,N
MILFORD HAVEN,PORTHGAIN,M27,NIA-G,A18405,20881,NON-SECTOR,7.93,5.89,37,41.233,1981,F,GBR,Y,N
MILFORD HAVEN,SAUNDERSFOOT,M71,HURST TRADER,C18210,20391,NON-SECTOR,7.95,2.88,97,71.316,2000,F,GBR,Y,N
MILFORD HAVEN,FISHGUARD,M29,CELTIC MOR,C18244,20673,NON-SECTOR,7.95,5.83,59,53.58,2004,S,GBR,Y,N
MILFORD HAVEN,ABERDOVEY,AB33,DOVEY BELLE,C17392,33304,NON-SECTOR,8,1.49,34,34.9,1976,F,GBR,Y,N
MILFORD HAVEN,ABERYSTWYTH,AB129,STURDY,A16663,20490,NON-SECTOR,8,2.34,59,51.75,1979,F,GBR,Y,N
MILFORD HAVEN,SWANSEA,SA335,SHEPERTON,C16279,22795,NON-SECTOR,8,3.33,74.6,60.77,1997,F,GBR,Y,N
